name,oof_balanced_accuracy,oof_delta_vs_base,selected_rows,test_selected_rows,feature_mask,transition_rule,challenger_conf_min,challenger_margin_min,base_conf_max,class_recalls,transition_counts,outcome_counts,meta_fold_mean_delta,meta_fold_min_delta,meta_fold_positive_rate
gi_7_9_base_qso_to_galaxy_c0_55_m0_10_b0_60,0.9705293592070006,1.3733419622630194e-06,10,7,gi_7_9,base_qso_to_galaxy,0.55,0.1,0.6,"{'GALAXY': 0.9601488820599767, 'QSO': 0.9772841740436902, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_qso_to_galaxy_c0_55_m0_08_b0_60,0.9705293592070006,1.3733419622630194e-06,10,7,gi_7_9,base_qso_to_galaxy,0.55,0.08,0.6,"{'GALAXY': 0.9601488820599767, 'QSO': 0.9772841740436902, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_qso_to_galaxy_c0_50_m0_05_b0_60,0.9705293592070006,1.3733419622630194e-06,10,8,gi_7_9,base_qso_to_galaxy,0.5,0.05,0.6,"{'GALAXY': 0.9601488820599767, 'QSO': 0.9772841740436902, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_qso_to_galaxy_c0_40_m0_05_b0_60,0.9705293592070006,1.3733419622630194e-06,10,8,gi_7_9,base_qso_to_galaxy,0.4,0.05,0.6,"{'GALAXY': 0.9601488820599767, 'QSO': 0.9772841740436902, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_qso_to_galaxy_c0_45_m0_05_b0_60,0.9705293592070006,1.3733419622630194e-06,10,8,gi_7_9,base_qso_to_galaxy,0.45,0.05,0.6,"{'GALAXY': 0.9601488820599767, 'QSO': 0.9772841740436902, 'STAR': 0.9741550215173348}",{},{},,,
spectral_ob_all_changed_c0_65_m0_20_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,spectral_ob,all_changed,0.65,0.2,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
spectral_ob_all_changed_c0_65_m0_10_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,spectral_ob,all_changed,0.65,0.1,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
spectral_ob_all_changed_c0_65_m0_08_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,spectral_ob,all_changed,0.65,0.08,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
ob_blue_cloud_all_changed_c0_65_m0_05_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,ob_blue_cloud,all_changed,0.65,0.05,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
spectral_ob_all_changed_c0_65_m0_05_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,spectral_ob,all_changed,0.65,0.05,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
spectral_ob_all_changed_c0_65_m0_02_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,spectral_ob,all_changed,0.65,0.02,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
spectral_ob_all_changed_c0_65_m0_00_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,spectral_ob,all_changed,0.65,0.0,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
ob_blue_cloud_all_changed_c0_65_m0_02_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,ob_blue_cloud,all_changed,0.65,0.02,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
spectral_ob_all_changed_c0_65_m0_12_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,spectral_ob,all_changed,0.65,0.12,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
ob_blue_cloud_all_changed_c0_65_m0_00_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,ob_blue_cloud,all_changed,0.65,0.0,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
ob_blue_cloud_all_changed_c0_65_m0_20_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,ob_blue_cloud,all_changed,0.65,0.2,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
ob_blue_cloud_all_changed_c0_65_m0_15_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,ob_blue_cloud,all_changed,0.65,0.15,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
ob_blue_cloud_all_changed_c0_65_m0_12_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,ob_blue_cloud,all_changed,0.65,0.12,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
ob_blue_cloud_all_changed_c0_65_m0_10_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,ob_blue_cloud,all_changed,0.65,0.1,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
ob_blue_cloud_all_changed_c0_65_m0_08_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,ob_blue_cloud,all_changed,0.65,0.08,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
spectral_ob_all_changed_c0_65_m0_15_b0_60,0.9705293522325008,1.3663674625075117e-06,63,17,spectral_ob,all_changed,0.65,0.15,0.6,"{'GALAXY': 0.960178022676698, 'QSO': 0.9772671008937794, 'STAR': 0.9741429331270248}",{},{},,,
ob_blue_cloud_all_changed_c0_40_m0_12_b0_50,0.970529346562112,1.3606970736823598e-06,31,11,ob_blue_cloud,all_changed,0.4,0.12,0.5,"{'GALAXY': 0.960130338031154, 'QSO': 0.9773268569184672, 'STAR': 0.9741308447367149}",{},{},,,
weak_low_color_base_non_galaxy_to_galaxy_c0_45_m0_15_b0_50,0.9705293186641129,1.3327990745493068e-06,60,25,weak_low_color,base_non_galaxy_to_galaxy,0.45,0.15,0.5,"{'GALAXY': 0.9602469004980396, 'QSO': 0.977258564318824, 'STAR': 0.9740824911754751}",{},{},,,
weak_low_color_base_non_galaxy_to_galaxy_c0_40_m0_15_b0_50,0.9705293186641129,1.3327990745493068e-06,60,26,weak_low_color,base_non_galaxy_to_galaxy,0.4,0.15,0.5,"{'GALAXY': 0.9602469004980396, 'QSO': 0.977258564318824, 'STAR': 0.9740824911754751}",{},{},,,
weak_low_color_base_non_galaxy_to_galaxy_c0_45_m0_12_b0_50,0.9705293186641129,1.3327990745493068e-06,60,27,weak_low_color,base_non_galaxy_to_galaxy,0.45,0.12,0.5,"{'GALAXY': 0.9602469004980396, 'QSO': 0.977258564318824, 'STAR': 0.9740824911754751}",{},{},,,
ob_blue_cloud_base_galaxy_to_non_galaxy_c0_50_m0_08_b0_60,0.9705292756190502,1.2897540119238826e-06,35,16,ob_blue_cloud,base_galaxy_to_non_galaxy,0.5,0.08,0.6,"{'GALAXY': 0.9600561619158631, 'QSO': 0.9773524666433333, 'STAR': 0.9741791982979546}",{},{},,,
spectral_ob_base_galaxy_to_non_galaxy_c0_50_m0_08_b0_60,0.9705292756190502,1.2897540119238826e-06,35,16,spectral_ob,base_galaxy_to_non_galaxy,0.5,0.08,0.6,"{'GALAXY': 0.9600561619158631, 'QSO': 0.9773524666433333, 'STAR': 0.9741791982979546}",{},{},,,
ob_blue_cloud_base_galaxy_to_non_galaxy_c0_50_m0_05_b0_60,0.9705292756190502,1.2897540119238826e-06,35,18,ob_blue_cloud,base_galaxy_to_non_galaxy,0.5,0.05,0.6,"{'GALAXY': 0.9600561619158631, 'QSO': 0.9773524666433333, 'STAR': 0.9741791982979546}",{},{},,,
spectral_ob_base_galaxy_to_non_galaxy_c0_50_m0_05_b0_60,0.9705292756190502,1.2897540119238826e-06,35,18,spectral_ob,base_galaxy_to_non_galaxy,0.5,0.05,0.6,"{'GALAXY': 0.9600561619158631, 'QSO': 0.9773524666433333, 'STAR': 0.9741791982979546}",{},{},,,
not_weak_low_color_base_galaxy_to_qso_c0_50_m0_02_b0_90,0.9705292629741619,1.2771091235652676e-06,45,11,not_weak_low_color,base_galaxy_to_qso,0.5,0.02,0.9,"{'GALAXY': 0.9600376178870403, 'QSO': 0.9773951495181104, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_50_m0_05_b1_00,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.5,0.05,1.0,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_50_m0_00_b0_60,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.5,0.0,0.6,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_50_m0_05_b0_90,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.5,0.05,0.9,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_50_m0_05_b0_80,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.5,0.05,0.8,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_50_m0_05_b0_70,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.5,0.05,0.7,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_40_m0_05_b0_80,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.4,0.05,0.8,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_40_m0_05_b0_90,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.4,0.05,0.9,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_45_m0_00_b0_60,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.45,0.0,0.6,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_45_m0_05_b1_00,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.45,0.05,1.0,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_40_m0_05_b1_00,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.4,0.05,1.0,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_45_m0_05_b0_90,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.45,0.05,0.9,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_45_m0_05_b0_80,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.45,0.05,0.8,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_40_m0_00_b0_60,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.4,0.0,0.6,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_45_m0_05_b0_70,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.45,0.05,0.7,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
gi_7_9_base_galaxy_to_qso_c0_40_m0_05_b0_70,0.9705292616700508,1.2758050125238896e-06,7,0,gi_7_9,base_galaxy_to_qso,0.4,0.05,0.7,"{'GALAXY': 0.9601144431493059, 'QSO': 0.9773183203435117, 'STAR': 0.9741550215173348}",{},{},,,
rz_0_3_base_qso_to_galaxy_c0_40_m0_08_b0_50,0.9705292603659398,1.2745009014825115e-06,32,14,rz_0_3,base_qso_to_galaxy,0.4,0.08,0.5,"{'GALAXY': 0.9601912684115714, 'QSO': 0.9772414911689132, 'STAR': 0.9741550215173348}",{},{},,,
m_blue_cloud_base_qso_to_galaxy_c0_45_m0_05_b0_60,0.9705292603659398,1.2745009014825115e-06,31,15,m_blue_cloud,base_qso_to_galaxy,0.45,0.05,0.6,"{'GALAXY': 0.9601912684115714, 'QSO': 0.9772414911689132, 'STAR': 0.9741550215173348}",{},{},,,
m_blue_cloud_base_qso_to_galaxy_c0_50_m0_05_b0_60,0.9705292603659398,1.2745009014825115e-06,31,15,m_blue_cloud,base_qso_to_galaxy,0.5,0.05,0.6,"{'GALAXY': 0.9601912684115714, 'QSO': 0.9772414911689132, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_55_m0_00_b0_50,0.9705292603659398,1.2745009014825115e-06,31,16,all,base_qso_to_galaxy,0.55,0.0,0.5,"{'GALAXY': 0.9601912684115714, 'QSO': 0.9772414911689132, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_55_m0_05_b0_50,0.9705292603659398,1.2745009014825115e-06,31,16,all,base_qso_to_galaxy,0.55,0.05,0.5,"{'GALAXY': 0.9601912684115714, 'QSO': 0.9772414911689132, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_55_m0_02_b0_50,0.9705292603659398,1.2745009014825115e-06,31,16,all,base_qso_to_galaxy,0.55,0.02,0.5,"{'GALAXY': 0.9601912684115714, 'QSO': 0.9772414911689132, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_55_m0_08_b0_50,0.9705292603659398,1.2745009014825115e-06,31,16,all,base_qso_to_galaxy,0.55,0.08,0.5,"{'GALAXY': 0.9601912684115714, 'QSO': 0.9772414911689132, 'STAR': 0.9741550215173348}",{},{},,,
all_base_qso_to_galaxy_c0_55_m0_10_b0_50,0.9705292603659398,1.2745009014825115e-06,31,16,all,base_qso_to_galaxy,0.55,0.1,0.5,"{'GALAXY': 0.9601912684115714, 'QSO': 0.9772414911689132, 'STAR': 0.9741550215173348}",{},{},,,
m_blue_cloud_base_qso_to_galaxy_c0_40_m0_05_b0_60,0.9705292603659398,1.2745009014825115e-06,31,16,m_blue_cloud,base_qso_to_galaxy,0.4,0.05,0.6,"{'GALAXY': 0.9601912684115714, 'QSO': 0.9772414911689132, 'STAR': 0.9741550215173348}",{},{},,,
gi_0_2_base_qso_to_galaxy_c0_50_m0_15_b0_60,0.9705292551494957,1.2692844574280215e-06,183,76,gi_0_2,base_qso_to_galaxy,0.5,0.15,0.6,"{'GALAXY': 0.9604985694606337, 'QSO': 0.9769341744705189, 'STAR': 0.9741550215173348}",{},{},,,
gi_0_2_base_qso_to_galaxy_c0_45_m0_15_b0_60,0.9705292551494957,1.2692844574280215e-06,184,76,gi_0_2,base_qso_to_galaxy,0.45,0.15,0.6,"{'GALAXY': 0.9604985694606337, 'QSO': 0.9769341744705189, 'STAR': 0.9741550215173348}",{},{},,,
gi_0_2_base_qso_to_galaxy_c0_40_m0_15_b0_60,0.9705292551494957,1.2692844574280215e-06,184,77,gi_0_2,base_qso_to_galaxy,0.4,0.15,0.6,"{'GALAXY': 0.9604985694606337, 'QSO': 0.9769341744705189, 'STAR': 0.9741550215173348}",{},{},,,
af_blue_cloud_base_star_to_galaxy_c0_60_m0_08_b0_50,0.9705292546955512,1.2688305128794042e-06,10,7,af_blue_cloud,base_star_to_galaxy,0.6,0.08,0.5,"{'GALAXY': 0.9601435837660274, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_galaxy_c0_60_m0_02_b0_50,0.9705292546955512,1.2688305128794042e-06,10,7,af_blue_cloud,base_star_to_galaxy,0.6,0.02,0.5,"{'GALAXY': 0.9601435837660274, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_galaxy_c0_60_m0_20_b0_50,0.9705292546955512,1.2688305128794042e-06,10,7,af_blue_cloud,base_star_to_galaxy,0.6,0.2,0.5,"{'GALAXY': 0.9601435837660274, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_galaxy_c0_60_m0_00_b0_50,0.9705292546955512,1.2688305128794042e-06,10,7,af_blue_cloud,base_star_to_galaxy,0.6,0.0,0.5,"{'GALAXY': 0.9601435837660274, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_galaxy_c0_60_m0_10_b0_50,0.9705292546955512,1.2688305128794042e-06,10,7,af_blue_cloud,base_star_to_galaxy,0.6,0.1,0.5,"{'GALAXY': 0.9601435837660274, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_galaxy_c0_60_m0_12_b0_50,0.9705292546955512,1.2688305128794042e-06,10,7,af_blue_cloud,base_star_to_galaxy,0.6,0.12,0.5,"{'GALAXY': 0.9601435837660274, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_galaxy_c0_60_m0_15_b0_50,0.9705292546955512,1.2688305128794042e-06,10,7,af_blue_cloud,base_star_to_galaxy,0.6,0.15,0.5,"{'GALAXY': 0.9601435837660274, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_star_to_galaxy_c0_60_m0_05_b0_50,0.9705292546955512,1.2688305128794042e-06,10,7,af_blue_cloud,base_star_to_galaxy,0.6,0.05,0.5,"{'GALAXY': 0.9601435837660274, 'QSO': 0.977301247193601, 'STAR': 0.9741429331270248}",{},{},,,
af_blue_cloud_base_qso_to_galaxy_c0_45_m0_05_b0_60,0.9705292538453848,1.2679803464976658e-06,222,107,af_blue_cloud,base_qso_to_galaxy,0.45,0.05,0.6,"{'GALAXY': 0.9605753947228992, 'QSO': 0.9768573452959204, 'STAR': 0.9741550215173348}",{},{},,,
af_blue_cloud_base_qso_to_galaxy_c0_40_m0_05_b0_60,0.9705292538453848,1.2679803464976658e-06,222,108,af_blue_cloud,base_qso_to_galaxy,0.4,0.05,0.6,"{'GALAXY': 0.9605753947228992, 'QSO': 0.9768573452959204, 'STAR': 0.9741550215173348}",{},{},,,
mag_range_0_2_base_non_galaxy_to_galaxy_c0_60_m0_00_b0_50,0.9705292477210513,1.2618560130128742e-06,21,11,mag_range_0_2,base_non_galaxy_to_galaxy,0.6,0.0,0.5,"{'GALAXY': 0.9601727243827488, 'QSO': 0.9772841740436902, 'STAR': 0.9741308447367149}",{},{},,,
mag_range_0_2_base_non_galaxy_to_galaxy_c0_60_m0_15_b0_50,0.9705292477210513,1.2618560130128742e-06,21,11,mag_range_0_2,base_non_galaxy_to_galaxy,0.6,0.15,0.5,"{'GALAXY': 0.9601727243827488, 'QSO': 0.9772841740436902, 'STAR': 0.9741308447367149}",{},{},,,
mag_range_0_2_base_non_galaxy_to_galaxy_c0_60_m0_12_b0_50,0.9705292477210513,1.2618560130128742e-06,21,11,mag_range_0_2,base_non_galaxy_to_galaxy,0.6,0.12,0.5,"{'GALAXY': 0.9601727243827488, 'QSO': 0.9772841740436902, 'STAR': 0.9741308447367149}",{},{},,,
mag_range_0_2_base_non_galaxy_to_galaxy_c0_60_m0_10_b0_50,0.9705292477210513,1.2618560130128742e-06,21,11,mag_range_0_2,base_non_galaxy_to_galaxy,0.6,0.1,0.5,"{'GALAXY': 0.9601727243827488, 'QSO': 0.9772841740436902, 'STAR': 0.9741308447367149}",{},{},,,
mag_range_0_2_base_non_galaxy_to_galaxy_c0_60_m0_08_b0_50,0.9705292477210513,1.2618560130128742e-06,21,11,mag_range_0_2,base_non_galaxy_to_galaxy,0.6,0.08,0.5,"{'GALAXY': 0.9601727243827488, 'QSO': 0.9772841740436902, 'STAR': 0.9741308447367149}",{},{},,,
mag_range_0_2_base_non_galaxy_to_galaxy_c0_60_m0_05_b0_50,0.9705292477210513,1.2618560130128742e-06,21,11,mag_range_0_2,base_non_galaxy_to_galaxy,0.6,0.05,0.5,"{'GALAXY': 0.9601727243827488, 'QSO': 0.9772841740436902, 'STAR': 0.9741308447367149}",{},{},,,
mag_range_0_2_base_non_galaxy_to_galaxy_c0_60_m0_02_b0_50,0.9705292477210513,1.2618560130128742e-06,21,11,mag_range_0_2,base_non_galaxy_to_galaxy,0.6,0.02,0.5,"{'GALAXY': 0.9601727243827488, 'QSO': 0.9772841740436902, 'STAR': 0.9741308447367149}",{},{},,,
mag_range_0_2_base_non_galaxy_to_galaxy_c0_60_m0_20_b0_50,0.9705292477210513,1.2618560130128742e-06,21,11,mag_range_0_2,base_non_galaxy_to_galaxy,0.6,0.2,0.5,"{'GALAXY': 0.9601727243827488, 'QSO': 0.9772841740436902, 'STAR': 0.9741308447367149}",{},{},,,
gi_7_9_base_galaxy_to_star_c0_50_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,gi_7_9,base_galaxy_to_star,0.5,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
high_gi_low_rz_base_galaxy_to_star_c0_50_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,high_gi_low_rz,base_galaxy_to_star,0.5,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
high_gi_low_rz_base_galaxy_to_star_c0_55_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,high_gi_low_rz,base_galaxy_to_star,0.55,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
high_gi_low_rz_base_galaxy_to_star_c0_45_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,high_gi_low_rz,base_galaxy_to_star,0.45,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
high_gi_low_rz_base_galaxy_to_non_galaxy_c0_40_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,high_gi_low_rz,base_galaxy_to_non_galaxy,0.4,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
gi_7_9_base_galaxy_to_star_c0_45_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,gi_7_9,base_galaxy_to_star,0.45,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
high_gi_low_rz_base_galaxy_to_non_galaxy_c0_45_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,high_gi_low_rz,base_galaxy_to_non_galaxy,0.45,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
gi_7_9_base_galaxy_to_star_c0_40_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,gi_7_9,base_galaxy_to_star,0.4,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
high_gi_low_rz_base_galaxy_to_non_galaxy_c0_55_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,high_gi_low_rz,base_galaxy_to_non_galaxy,0.55,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
high_gi_low_rz_base_galaxy_to_non_galaxy_c0_50_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,high_gi_low_rz,base_galaxy_to_non_galaxy,0.5,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
high_gi_low_rz_base_galaxy_to_star_c0_40_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,high_gi_low_rz,base_galaxy_to_star,0.4,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
gi_7_9_base_galaxy_to_star_c0_55_m0_20_b1_00,0.9705292122104803,1.226345441973642e-06,121,44,gi_7_9,base_galaxy_to_star,0.55,0.2,1.0,"{'GALAXY': 0.9598654233336865, 'QSO': 0.977301247193601, 'STAR': 0.9744209661041535}",{},{},,,
not_weak_low_color_base_galaxy_to_star_c0_45_m0_00_b0_50,0.9705292033718776,1.217506839346072e-06,32,12,not_weak_low_color,base_galaxy_to_star,0.45,0.0,0.5,"{'GALAXY': 0.9600588110628377, 'QSO': 0.977301247193601, 'STAR': 0.9742275518591944}",{},{},,,
not_weak_low_color_base_galaxy_to_star_c0_40_m0_00_b0_50,0.9705292033718776,1.217506839346072e-06,33,12,not_weak_low_color,base_galaxy_to_star,0.4,0.0,0.5,"{'GALAXY': 0.9600588110628377, 'QSO': 0.977301247193601, 'STAR': 0.9742275518591944}",{},{},,,
m_blue_cloud_base_galaxy_to_star_c0_55_m0_08_b0_70,0.9705292033718776,1.217506839346072e-06,32,15,m_blue_cloud,base_galaxy_to_star,0.55,0.08,0.7,"{'GALAXY': 0.9600588110628377, 'QSO': 0.977301247193601, 'STAR': 0.9742275518591944}",{},{},,,
m_blue_cloud_base_galaxy_to_star_c0_55_m0_10_b0_70,0.9705292033718776,1.217506839346072e-06,32,15,m_blue_cloud,base_galaxy_to_star,0.55,0.1,0.7,"{'GALAXY': 0.9600588110628377, 'QSO': 0.977301247193601, 'STAR': 0.9742275518591944}",{},{},,,
m_blue_cloud_base_galaxy_to_star_c0_55_m0_05_b0_70,0.9705292033718776,1.217506839346072e-06,32,15,m_blue_cloud,base_galaxy_to_star,0.55,0.05,0.7,"{'GALAXY': 0.9600588110628377, 'QSO': 0.977301247193601, 'STAR': 0.9742275518591944}",{},{},,,
m_blue_cloud_base_galaxy_to_star_c0_55_m0_02_b0_70,0.9705292033718776,1.217506839346072e-06,32,15,m_blue_cloud,base_galaxy_to_star,0.55,0.02,0.7,"{'GALAXY': 0.9600588110628377, 'QSO': 0.977301247193601, 'STAR': 0.9742275518591944}",{},{},,,
